tau,bandwidth,power,outcome,y_mean
0.1035,"(15, 17)",0.999999999439212,grad_5_all,0.602305475504323
0.104,MSE-optimal,0.978562538558054,grad_5_all,0.602305475504323
0.104,"(15, 17)",0.999999999560508,grad_5_all,0.602305475504323
0.1045,MSE-optimal,0.979527400876716,grad_5_all,0.602305475504323
0.1045,"(15, 17)",0.999999999656077,grad_5_all,0.602305475504323
0.105,MSE-optimal,0.98045520978677,grad_5_all,0.602305475504323
0.105,"(15, 17)",0.999999999731262,grad_5_all,0.602305475504323
0.1055,MSE-optimal,0.981347060852317,grad_5_all,0.602305475504323
0.1055,"(15, 17)",0.999999999790321,grad_5_all,0.602305475504323
0.106,MSE-optimal,0.982204033056724,grad_5_all,0.602305475504323
0.106,"(15, 17)",0.999999999836643,grad_5_all,0.602305475504323
0.1065,MSE-optimal,0.983027188283563,grad_5_all,0.602305475504323
0.1065,"(15, 17)",0.999999999872919,grad_5_all,0.602305475504323
0.107,MSE-optimal,0.983817570842465,grad_5_all,0.602305475504323
0.107,"(15, 17)",0.999999999901286,grad_5_all,0.602305475504323
0.1075,MSE-optimal,0.984576207038947,grad_5_all,0.602305475504323
0.1075,"(15, 17)",0.999999999923434,grad_5_all,0.602305475504323
0.108,MSE-optimal,0.985304104787275,grad_5_all,0.602305475504323
0.108,"(15, 17)",0.999999999940701,grad_5_all,0.602305475504323
0.1085,MSE-optimal,0.986002253265312,grad_5_all,0.602305475504323
0.1085,"(15, 17)",0.999999999954142,grad_5_all,0.602305475504323
0.109,MSE-optimal,0.986671622610296,grad_5_all,0.602305475504323
0.109,"(15, 17)",0.999999999964589,grad_5_all,0.602305475504323
0.1095,MSE-optimal,0.987313163654413,grad_5_all,0.602305475504323
0.1095,"(15, 17)",0.999999999972696,grad_5_all,0.602305475504323
0.11,MSE-optimal,0.987927807699023,grad_5_all,0.602305475504323
0.11,"(15, 17)",0.999999999978978,grad_5_all,0.602305475504323
0.1105,MSE-optimal,0.988516466326335,grad_5_all,0.602305475504323
0.1105,"(15, 17)",0.999999999983839,grad_5_all,0.602305475504323
0.111,MSE-optimal,0.989080031247303,grad_5_all,0.602305475504323
0.111,"(15, 17)",0.999999999987594,grad_5_all,0.602305475504323
0.1115,MSE-optimal,0.989619374184504,grad_5_all,0.602305475504323
0.1115,"(15, 17)",0.999999999990491,grad_5_all,0.602305475504323
0.112,MSE-optimal,0.990135346788708,grad_5_all,0.602305475504323
0.112,"(15, 17)",0.999999999992722,grad_5_all,0.602305475504323
0.1125,MSE-optimal,0.990628780587862,grad_5_all,0.602305475504323
0.1125,"(15, 17)",0.999999999994438,grad_5_all,0.602305475504323
0.113,MSE-optimal,0.991100486967168,grad_5_all,0.602305475504323
0.113,"(15, 17)",0.999999999995756,grad_5_all,0.602305475504323
0.1135,MSE-optimal,0.99155125717895,grad_5_all,0.602305475504323
0.1135,"(15, 17)",0.999999999996766,grad_5_all,0.602305475504323
0.114,MSE-optimal,0.991981862380974,grad_5_all,0.602305475504323
0.114,"(15, 17)",0.99999999999754,grad_5_all,0.602305475504323
0.1145,MSE-optimal,0.992393053701907,grad_5_all,0.602305475504323
0.1145,"(15, 17)",0.999999999998131,grad_5_all,0.602305475504323
0.115,MSE-optimal,0.992785562332579,grad_5_all,0.602305475504323
0.115,"(15, 17)",0.999999999998582,grad_5_all,0.602305475504323
0.1155,MSE-optimal,0.993160099641728,grad_5_all,0.602305475504323
0.1155,"(15, 17)",0.999999999998926,grad_5_all,0.602305475504323
0.116,MSE-optimal,0.993517357314915,grad_5_all,0.602305475504323
0.116,"(15, 17)",0.999999999999188,grad_5_all,0.602305475504323
0.1165,MSE-optimal,0.993858007515307,grad_5_all,0.602305475504323
0.1165,"(15, 17)",0.999999999999387,grad_5_all,0.602305475504323
0.117,MSE-optimal,0.994182703065015,grad_5_all,0.602305475504323
0.117,"(15, 17)",0.999999999999537,grad_5_all,0.602305475504323
0.1175,MSE-optimal,0.994492077645745,grad_5_all,0.602305475504323
0.1175,"(15, 17)",0.999999999999652,grad_5_all,0.602305475504323
0.118,MSE-optimal,0.994786746017466,grad_5_all,0.602305475504323
0.118,"(15, 17)",0.999999999999738,grad_5_all,0.602305475504323
0.1185,MSE-optimal,0.995067304253876,grad_5_all,0.602305475504323
0.1185,"(15, 17)",0.999999999999803,grad_5_all,0.602305475504323
0.119,MSE-optimal,0.995334329993452,grad_5_all,0.602305475504323
0.119,"(15, 17)",0.999999999999853,grad_5_all,0.602305475504323
0.1195,MSE-optimal,0.995588382704877,grad_5_all,0.602305475504323
0.1195,"(15, 17)",0.99999999999989,grad_5_all,0.602305475504323
0.12,MSE-optimal,0.995830003965682,grad_5_all,0.602305475504323
0.12,"(15, 17)",0.999999999999918,grad_5_all,0.602305475504323
0.1205,MSE-optimal,0.99605971775298,grad_5_all,0.602305475504323
0.1205,"(15, 17)",0.999999999999939,grad_5_all,0.602305475504323
0.121,MSE-optimal,0.996278030745159,grad_5_all,0.602305475504323
0.121,"(15, 17)",0.999999999999954,grad_5_all,0.602305475504323
0.1215,MSE-optimal,0.99648543263347,grad_5_all,0.602305475504323
0.1215,"(15, 17)",0.999999999999966,grad_5_all,0.602305475504323
0.122,MSE-optimal,0.996682396442467,grad_5_all,0.602305475504323
0.122,"(15, 17)",0.999999999999975,grad_5_all,0.602305475504323
0.1225,MSE-optimal,0.996869378858264,grad_5_all,0.602305475504323
0.1225,"(15, 17)",0.999999999999981,grad_5_all,0.602305475504323
0.123,MSE-optimal,0.997046820563665,grad_5_all,0.602305475504323
0.123,"(15, 17)",0.999999999999986,grad_5_all,0.602305475504323
0.1235,MSE-optimal,0.997215146579181,grad_5_all,0.602305475504323
0.1235,"(15, 17)",0.99999999999999,grad_5_all,0.602305475504323
0.124,MSE-optimal,0.997374766609056,grad_5_all,0.602305475504323
0.124,"(15, 17)",0.999999999999992,grad_5_all,0.602305475504323
0.1245,MSE-optimal,0.997526075391415,grad_5_all,0.602305475504323
0.1245,"(15, 17)",0.999999999999994,grad_5_all,0.602305475504323
0.125,MSE-optimal,0.997669453051693,grad_5_all,0.602305475504323
0.125,"(15, 17)",0.999999999999996,grad_5_all,0.602305475504323
0.1255,MSE-optimal,0.997805265458548,grad_5_all,0.602305475504323
0.1255,"(15, 17)",0.999999999999997,grad_5_all,0.602305475504323
0.126,MSE-optimal,0.997933864581494,grad_5_all,0.602305475504323
0.126,"(15, 17)",0.999999999999998,grad_5_all,0.602305475504323
0.1265,MSE-optimal,0.998055588849523,grad_5_all,0.602305475504323
0.1265,"(15, 17)",0.999999999999998,grad_5_all,0.602305475504323
0.127,MSE-optimal,0.998170763510015,grad_5_all,0.602305475504323
0.127,"(15, 17)",0.999999999999999,grad_5_all,0.602305475504323
0.1275,MSE-optimal,0.9982797009873,grad_5_all,0.602305475504323
0.1275,"(15, 17)",1,grad_5_all,0.602305475504323
0.128,MSE-optimal,0.998382701240229,grad_5_all,0.602305475504323
0.128,"(15, 17)",1,grad_5_all,0.602305475504323
0.1285,MSE-optimal,0.998480052118184,grad_5_all,0.602305475504323
0.1285,"(15, 17)",1,grad_5_all,0.602305475504323
0.129,MSE-optimal,0.998572029714967,grad_5_all,0.602305475504323
0.129,"(15, 17)",1,grad_5_all,0.602305475504323
0.1295,MSE-optimal,0.998658898720061,grad_5_all,0.602305475504323
0.1295,"(15, 17)",1,grad_5_all,0.602305475504323
0.13,MSE-optimal,0.998740912766776,grad_5_all,0.602305475504323
0.13,"(15, 17)",1,grad_5_all,0.602305475504323
0.1305,MSE-optimal,0.998818314776835,grad_5_all,0.602305475504323
0.1305,"(15, 17)",1,grad_5_all,0.602305475504323
0.131,MSE-optimal,0.998891337300973,grad_5_all,0.602305475504323
0.131,"(15, 17)",1,grad_5_all,0.602305475504323
0.1315,MSE-optimal,0.998960202855188,grad_5_all,0.602305475504323
0.1315,"(15, 17)",1,grad_5_all,0.602305475504323
0.132,MSE-optimal,0.999025124252261,grad_5_all,0.602305475504323
0.132,"(15, 17)",1,grad_5_all,0.602305475504323
0.1325,MSE-optimal,0.999086304928254,grad_5_all,0.602305475504323
0.1325,"(15, 17)",1,grad_5_all,0.602305475504323
0.133,MSE-optimal,0.999143939263657,grad_5_all,0.602305475504323
0.133,"(15, 17)",1,grad_5_all,0.602305475504323
0.1335,MSE-optimal,0.999198212898953,grad_5_all,0.602305475504323
0.1335,"(15, 17)",1,grad_5_all,0.602305475504323
0.134,MSE-optimal,0.999249303044334,grad_5_all,0.602305475504323
0.134,"(15, 17)",1,grad_5_all,0.602305475504323
0.1345,MSE-optimal,0.999297378783377,grad_5_all,0.602305475504323
0.1345,"(15, 17)",1,grad_5_all,0.602305475504323
0.135,MSE-optimal,0.999342601370476,grad_5_all,0.602305475504323
0.135,"(15, 17)",1,grad_5_all,0.602305475504323
0.1355,MSE-optimal,0.99938512452188,grad_5_all,0.602305475504323
0.1355,"(15, 17)",1,grad_5_all,0.602305475504323
0.136,MSE-optimal,0.999425094700192,grad_5_all,0.602305475504323
0.136,"(15, 17)",1,grad_5_all,0.602305475504323
0.1365,MSE-optimal,0.999462651392211,grad_5_all,0.602305475504323
0.1365,"(15, 17)",1,grad_5_all,0.602305475504323
0.137,MSE-optimal,0.999497927380029,grad_5_all,0.602305475504323
0.137,"(15, 17)",1,grad_5_all,0.602305475504323
0.1375,MSE-optimal,0.99953104900529,grad_5_all,0.602305475504323
0.1375,"(15, 17)",1,grad_5_all,0.602305475504323
0.138,MSE-optimal,0.999562136426577,grad_5_all,0.602305475504323
0.138,"(15, 17)",1,grad_5_all,0.602305475504323
0.1385,MSE-optimal,0.999591303869867,grad_5_all,0.602305475504323
0.1385,"(15, 17)",1,grad_5_all,0.602305475504323
0.139,MSE-optimal,0.999618659872053,grad_5_all,0.602305475504323
0.139,"(15, 17)",1,grad_5_all,0.602305475504323
0.1395,MSE-optimal,0.999644307517508,grad_5_all,0.602305475504323
0.1395,"(15, 17)",1,grad_5_all,0.602305475504323
0.14,MSE-optimal,0.999668344667714,grad_5_all,0.602305475504323
0.14,"(15, 17)",1,grad_5_all,0.602305475504323
0.1405,MSE-optimal,0.999690864183977,grad_5_all,0.602305475504323
0.1405,"(15, 17)",1,grad_5_all,0.602305475504323
0.141,MSE-optimal,0.999711954143264,grad_5_all,0.602305475504323
0.141,"(15, 17)",1,grad_5_all,0.602305475504323
0.1415,MSE-optimal,0.99973169804721,grad_5_all,0.602305475504323
0.1415,"(15, 17)",1,grad_5_all,0.602305475504323
0.142,MSE-optimal,0.999750175024363,grad_5_all,0.602305475504323
0.142,"(15, 17)",1,grad_5_all,0.602305475504323
0.1425,MSE-optimal,0.999767460025729,grad_5_all,0.602305475504323
0.1425,"(15, 17)",1,grad_5_all,0.602305475504323
0.143,MSE-optimal,0.999783624013704,grad_5_all,0.602305475504323
0.143,"(15, 17)",1,grad_5_all,0.602305475504323
0.1435,MSE-optimal,0.999798734144488,grad_5_all,0.602305475504323
0.1435,"(15, 17)",1,grad_5_all,0.602305475504323
0.144,MSE-optimal,0.99981285394406,grad_5_all,0.602305475504323
0.144,"(15, 17)",1,grad_5_all,0.602305475504323
0.1445,MSE-optimal,0.999826043477852,grad_5_all,0.602305475504323
0.1445,"(15, 17)",1,grad_5_all,0.602305475504323
0.145,MSE-optimal,0.999838359514196,grad_5_all,0.602305475504323
0.145,"(15, 17)",1,grad_5_all,0.602305475504323
0.1455,MSE-optimal,0.999849855681697,grad_5_all,0.602305475504323
0.1455,"(15, 17)",1,grad_5_all,0.602305475504323
0.146,MSE-optimal,0.999860582620625,grad_5_all,0.602305475504323
0.146,"(15, 17)",1,grad_5_all,0.602305475504323
0.1465,MSE-optimal,0.999870588128483,grad_5_all,0.602305475504323
0.1465,"(15, 17)",1,grad_5_all,0.602305475504323
0.147,MSE-optimal,0.999879917299851,grad_5_all,0.602305475504323
0.147,"(15, 17)",1,grad_5_all,0.602305475504323
0.1475,MSE-optimal,0.999888612660675,grad_5_all,0.602305475504323
0.1475,"(15, 17)",1,grad_5_all,0.602305475504323
0.148,MSE-optimal,0.999896714297105,grad_5_all,0.602305475504323
0.148,"(15, 17)",1,grad_5_all,0.602305475504323
0.1485,MSE-optimal,0.999904259979053,grad_5_all,0.602305475504323
0.1485,"(15, 17)",1,grad_5_all,0.602305475504323
0.149,MSE-optimal,0.999911285278581,grad_5_all,0.602305475504323
0.149,"(15, 17)",1,grad_5_all,0.602305475504323
0.1495,MSE-optimal,0.999917823683301,grad_5_all,0.602305475504323
0.1495,"(15, 17)",1,grad_5_all,0.602305475504323
0.15,MSE-optimal,0.999923906704885,grad_5_all,0.602305475504323
0.15,"(15, 17)",1,grad_5_all,0.602305475504323
0.1505,MSE-optimal,0.999929563982873,grad_5_all,0.602305475504323
0.1505,"(15, 17)",1,grad_5_all,0.602305475504323
0.151,MSE-optimal,0.999934823383888,grad_5_all,0.602305475504323
0.151,"(15, 17)",1,grad_5_all,0.602305475504323
0.1515,MSE-optimal,0.999939711096433,grad_5_all,0.602305475504323
0.1515,"(15, 17)",1,grad_5_all,0.602305475504323
0.152,MSE-optimal,0.999944251721379,grad_5_all,0.602305475504323
0.152,"(15, 17)",1,grad_5_all,0.602305475504323
0.1525,MSE-optimal,0.999948468358323,grad_5_all,0.602305475504323
0.1525,"(15, 17)",1,grad_5_all,0.602305475504323
0.153,MSE-optimal,0.999952382687925,grad_5_all,0.602305475504323
0.153,"(15, 17)",1,grad_5_all,0.602305475504323
0.1535,MSE-optimal,0.999956015050388,grad_5_all,0.602305475504323
0.1535,"(15, 17)",1,grad_5_all,0.602305475504323
0.154,MSE-optimal,0.999959384520202,grad_5_all,0.602305475504323
0.154,"(15, 17)",1,grad_5_all,0.602305475504323
0.1545,MSE-optimal,0.999962508977296,grad_5_all,0.602305475504323
0.1545,"(15, 17)",1,grad_5_all,0.602305475504323
0.155,MSE-optimal,0.999965405174729,grad_5_all,0.602305475504323
0.155,"(15, 17)",1,grad_5_all,0.602305475504323
0.1555,MSE-optimal,0.999968088803056,grad_5_all,0.602305475504323
0.1555,"(15, 17)",1,grad_5_all,0.602305475504323
0.156,MSE-optimal,0.999970574551493,grad_5_all,0.602305475504323
0.156,"(15, 17)",1,grad_5_all,0.602305475504323
0.1565,MSE-optimal,0.999972876166001,grad_5_all,0.602305475504323
0.1565,"(15, 17)",1,grad_5_all,0.602305475504323
0.157,MSE-optimal,0.999975006504432,grad_5_all,0.602305475504323
0.157,"(15, 17)",1,grad_5_all,0.602305475504323
0.1575,MSE-optimal,0.999976977588837,grad_5_all,0.602305475504323
0.1575,"(15, 17)",1,grad_5_all,0.602305475504323
0.158,MSE-optimal,0.999978800655065,grad_5_all,0.602305475504323
0.158,"(15, 17)",1,grad_5_all,0.602305475504323
0.1585,MSE-optimal,0.999980486199762,grad_5_all,0.602305475504323
0.1585,"(15, 17)",1,grad_5_all,0.602305475504323
0.159,MSE-optimal,0.999982044024893,grad_5_all,0.602305475504323
0.159,"(15, 17)",1,grad_5_all,0.602305475504323
0.1595,MSE-optimal,0.999983483279877,grad_5_all,0.602305475504323
0.1595,"(15, 17)",1,grad_5_all,0.602305475504323
0.16,MSE-optimal,0.999984812501453,grad_5_all,0.602305475504323
0.16,"(15, 17)",1,grad_5_all,0.602305475504323
0.1605,MSE-optimal,0.999986039651382,grad_5_all,0.602305475504323
0.1605,"(15, 17)",1,grad_5_all,0.602305475504323
0.161,MSE-optimal,0.999987172152072,grad_5_all,0.602305475504323
0.161,"(15, 17)",1,grad_5_all,0.602305475504323
0.1615,MSE-optimal,0.99998821692023,grad_5_all,0.602305475504323
0.1615,"(15, 17)",1,grad_5_all,0.602305475504323
0.162,MSE-optimal,0.999989180398634,grad_5_all,0.602305475504323
0.162,"(15, 17)",1,grad_5_all,0.602305475504323
0.1625,MSE-optimal,0.999990068586111,grad_5_all,0.602305475504323
0.1625,"(15, 17)",1,grad_5_all,0.602305475504323
0.163,MSE-optimal,0.999990887065806,grad_5_all,0.602305475504323
0.163,"(15, 17)",1,grad_5_all,0.602305475504323
0.1635,MSE-optimal,0.999991641031837,grad_5_all,0.602305475504323
0.1635,"(15, 17)",1,grad_5_all,0.602305475504323
0.164,MSE-optimal,0.999992335314392,grad_5_all,0.602305475504323
0.164,"(15, 17)",1,grad_5_all,0.602305475504323
0.1645,MSE-optimal,0.999992974403373,grad_5_all,0.602305475504323
0.1645,"(15, 17)",1,grad_5_all,0.602305475504323
0.165,MSE-optimal,0.999993562470647,grad_5_all,0.602305475504323
0.165,"(15, 17)",1,grad_5_all,0.602305475504323
0.1655,MSE-optimal,0.999994103390968,grad_5_all,0.602305475504323
0.1655,"(15, 17)",1,grad_5_all,0.602305475504323
0.166,MSE-optimal,0.999994600761655,grad_5_all,0.602305475504323
0.166,"(15, 17)",1,grad_5_all,0.602305475504323
0.1665,MSE-optimal,0.999995057921083,grad_5_all,0.602305475504323
0.1665,"(15, 17)",1,grad_5_all,0.602305475504323
0.167,MSE-optimal,0.999995477966043,grad_5_all,0.602305475504323
0.167,"(15, 17)",1,grad_5_all,0.602305475504323
0.1675,MSE-optimal,0.999995863768048,grad_5_all,0.602305475504323
0.1675,"(15, 17)",1,grad_5_all,0.602305475504323
0.168,MSE-optimal,0.999996217988625,grad_5_all,0.602305475504323
0.168,"(15, 17)",1,grad_5_all,0.602305475504323
0.1685,MSE-optimal,0.99999654309366,grad_5_all,0.602305475504323
0.1685,"(15, 17)",1,grad_5_all,0.602305475504323
0.169,MSE-optimal,0.999996841366845,grad_5_all,0.602305475504323
0.169,"(15, 17)",1,grad_5_all,0.602305475504323
0.1695,MSE-optimal,0.999997114922268,grad_5_all,0.602305475504323
0.1695,"(15, 17)",1,grad_5_all,0.602305475504323
0.17,MSE-optimal,0.999997365716216,grad_5_all,0.602305475504323
0.17,"(15, 17)",1,grad_5_all,0.602305475504323
0.1705,MSE-optimal,0.999997595558209,grad_5_all,0.602305475504323
0.1705,"(15, 17)",1,grad_5_all,0.602305475504323
0.171,MSE-optimal,0.999997806121329,grad_5_all,0.602305475504323
0.171,"(15, 17)",1,grad_5_all,0.602305475504323
0.1715,MSE-optimal,0.999997998951881,grad_5_all,0.602305475504323
0.1715,"(15, 17)",1,grad_5_all,0.602305475504323
0.172,MSE-optimal,0.999998175478411,grad_5_all,0.602305475504323
0.172,"(15, 17)",1,grad_5_all,0.602305475504323
0.1725,MSE-optimal,0.999998337020139,grad_5_all,0.602305475504323
0.1725,"(15, 17)",1,grad_5_all,0.602305475504323
0.173,MSE-optimal,0.999998484794835,grad_5_all,0.602305475504323
0.173,"(15, 17)",1,grad_5_all,0.602305475504323
0.1735,MSE-optimal,0.999998619926157,grad_5_all,0.602305475504323
0.1735,"(15, 17)",1,grad_5_all,0.602305475504323
0.174,MSE-optimal,0.999998743450507,grad_5_all,0.602305475504323
0.174,"(15, 17)",1,grad_5_all,0.602305475504323
0.1745,MSE-optimal,0.999998856323422,grad_5_all,0.602305475504323
0.1745,"(15, 17)",1,grad_5_all,0.602305475504323
0.175,MSE-optimal,0.99999895942552,grad_5_all,0.602305475504323
0.175,"(15, 17)",1,grad_5_all,0.602305475504323
0.1755,MSE-optimal,0.999999053568051,grad_5_all,0.602305475504323
0.1755,"(15, 17)",1,grad_5_all,0.602305475504323
0.176,MSE-optimal,0.999999139498058,grad_5_all,0.602305475504323
0.176,"(15, 17)",1,grad_5_all,0.602305475504323
0.1765,MSE-optimal,0.999999217903177,grad_5_all,0.602305475504323
0.1765,"(15, 17)",1,grad_5_all,0.602305475504323
0.177,MSE-optimal,0.999999289416111,grad_5_all,0.602305475504323
0.177,"(15, 17)",1,grad_5_all,0.602305475504323
0.1775,MSE-optimal,0.999999354618781,grad_5_all,0.602305475504323
0.1775,"(15, 17)",1,grad_5_all,0.602305475504323
0.178,MSE-optimal,0.999999414046187,grad_5_all,0.602305475504323
0.178,"(15, 17)",1,grad_5_all,0.602305475504323
0.1785,MSE-optimal,0.999999468189991,grad_5_all,0.602305475504323
0.1785,"(15, 17)",1,grad_5_all,0.602305475504323
0.179,MSE-optimal,0.999999517501848,grad_5_all,0.602305475504323
0.179,"(15, 17)",1,grad_5_all,0.602305475504323
0.1795,MSE-optimal,0.999999562396495,grad_5_all,0.602305475504323
0.1795,"(15, 17)",1,grad_5_all,0.602305475504323
0.18,MSE-optimal,0.999999603254614,grad_5_all,0.602305475504323
0.18,"(15, 17)",1,grad_5_all,0.602305475504323
0.1805,MSE-optimal,0.999999640425488,grad_5_all,0.602305475504323
0.1805,"(15, 17)",1,grad_5_all,0.602305475504323
0.181,MSE-optimal,0.999999674229464,grad_5_all,0.602305475504323
0.181,"(15, 17)",1,grad_5_all,0.602305475504323
0.1815,MSE-optimal,0.999999704960232,grad_5_all,0.602305475504323
0.1815,"(15, 17)",1,grad_5_all,0.602305475504323
0.182,MSE-optimal,0.999999732886932,grad_5_all,0.602305475504323
0.182,"(15, 17)",1,grad_5_all,0.602305475504323
0.1825,MSE-optimal,0.999999758256113,grad_5_all,0.602305475504323
0.1825,"(15, 17)",1,grad_5_all,0.602305475504323
0.183,MSE-optimal,0.999999781293536,grad_5_all,0.602305475504323
0.183,"(15, 17)",1,grad_5_all,0.602305475504323
0.1835,MSE-optimal,0.999999802205841,grad_5_all,0.602305475504323
0.1835,"(15, 17)",1,grad_5_all,0.602305475504323
0.184,MSE-optimal,0.999999821182098,grad_5_all,0.602305475504323
0.184,"(15, 17)",1,grad_5_all,0.602305475504323
0.1845,MSE-optimal,0.999999838395226,grad_5_all,0.602305475504323
0.1845,"(15, 17)",1,grad_5_all,0.602305475504323
0.185,MSE-optimal,0.999999854003311,grad_5_all,0.602305475504323
0.185,"(15, 17)",1,grad_5_all,0.602305475504323
0.1855,MSE-optimal,0.999999868150824,grad_5_all,0.602305475504323
0.1855,"(15, 17)",1,grad_5_all,0.602305475504323
0.186,MSE-optimal,0.999999880969735,grad_5_all,0.602305475504323
0.186,"(15, 17)",1,grad_5_all,0.602305475504323
0.1865,MSE-optimal,0.999999892580553,grad_5_all,0.602305475504323
0.1865,"(15, 17)",1,grad_5_all,0.602305475504323
0.187,MSE-optimal,0.999999903093272,grad_5_all,0.602305475504323
0.187,"(15, 17)",1,grad_5_all,0.602305475504323
0.1875,MSE-optimal,0.999999912608253,grad_5_all,0.602305475504323
0.1875,"(15, 17)",1,grad_5_all,0.602305475504323
0.188,MSE-optimal,0.999999921217029,grad_5_all,0.602305475504323
0.188,"(15, 17)",1,grad_5_all,0.602305475504323
0.1885,MSE-optimal,0.999999929003048,grad_5_all,0.602305475504323
0.1885,"(15, 17)",1,grad_5_all,0.602305475504323
0.189,MSE-optimal,0.999999936042359,grad_5_all,0.602305475504323
0.189,"(15, 17)",1,grad_5_all,0.602305475504323
0.1895,MSE-optimal,0.999999942404239,grad_5_all,0.602305475504323
0.1895,"(15, 17)",1,grad_5_all,0.602305475504323
0.19,MSE-optimal,0.99999994815177,grad_5_all,0.602305475504323
0.19,"(15, 17)",1,grad_5_all,0.602305475504323
0.1905,MSE-optimal,0.999999953342373,grad_5_all,0.602305475504323
0.1905,"(15, 17)",1,grad_5_all,0.602305475504323
0.191,MSE-optimal,0.999999958028294,grad_5_all,0.602305475504323
0.191,"(15, 17)",1,grad_5_all,0.602305475504323
0.1915,MSE-optimal,0.999999962257049,grad_5_all,0.602305475504323
0.1915,"(15, 17)",1,grad_5_all,0.602305475504323
0.192,MSE-optimal,0.999999966071842,grad_5_all,0.602305475504323
0.192,"(15, 17)",1,grad_5_all,0.602305475504323
0.1925,MSE-optimal,0.999999969511932,grad_5_all,0.602305475504323
0.1925,"(15, 17)",1,grad_5_all,0.602305475504323
0.193,MSE-optimal,0.999999972612986,grad_5_all,0.602305475504323
0.193,"(15, 17)",1,grad_5_all,0.602305475504323
0.1935,MSE-optimal,0.999999975407392,grad_5_all,0.602305475504323
0.1935,"(15, 17)",1,grad_5_all,0.602305475504323
0.194,MSE-optimal,0.999999977924548,grad_5_all,0.602305475504323
0.194,"(15, 17)",1,grad_5_all,0.602305475504323
0.1945,MSE-optimal,0.99999998019113,grad_5_all,0.602305475504323
0.1945,"(15, 17)",1,grad_5_all,0.602305475504323
0.195,MSE-optimal,0.999999982231333,grad_5_all,0.602305475504323
0.195,"(15, 17)",1,grad_5_all,0.602305475504323
0.1955,MSE-optimal,0.999999984067093,grad_5_all,0.602305475504323
0.1955,"(15, 17)",1,grad_5_all,0.602305475504323
0.196,MSE-optimal,0.999999985718291,grad_5_all,0.602305475504323
0.196,"(15, 17)",1,grad_5_all,0.602305475504323
0.1965,MSE-optimal,0.999999987202937,grad_5_all,0.602305475504323
0.1965,"(15, 17)",1,grad_5_all,0.602305475504323
0.197,MSE-optimal,0.99999998853734,grad_5_all,0.602305475504323
0.197,"(15, 17)",1,grad_5_all,0.602305475504323
0.1975,MSE-optimal,0.999999989736266,grad_5_all,0.602305475504323
0.1975,"(15, 17)",1,grad_5_all,0.602305475504323
0.198,MSE-optimal,0.999999990813072,grad_5_all,0.602305475504323
0.198,"(15, 17)",1,grad_5_all,0.602305475504323
0.1985,MSE-optimal,0.999999991779844,grad_5_all,0.602305475504323
0.1985,"(15, 17)",1,grad_5_all,0.602305475504323
0.199,MSE-optimal,0.999999992647506,grad_5_all,0.602305475504323
0.199,"(15, 17)",1,grad_5_all,0.602305475504323
0.1995,MSE-optimal,0.999999993425933,grad_5_all,0.602305475504323
0.1995,"(15, 17)",1,grad_5_all,0.602305475504323
0.2,MSE-optimal,0.999999994124046,grad_5_all,0.602305475504323
0.2,"(15, 17)",1,grad_5_all,0.602305475504323
0.2005,MSE-optimal,0.999999994749902,grad_5_all,0.602305475504323
0.2005,"(15, 17)",1,grad_5_all,0.602305475504323
0.201,MSE-optimal,0.999999995310774,grad_5_all,0.602305475504323
0.201,"(15, 17)",1,grad_5_all,0.602305475504323
0.2015,MSE-optimal,0.999999995813225,grad_5_all,0.602305475504323
0.2015,"(15, 17)",1,grad_5_all,0.602305475504323
0.202,MSE-optimal,0.999999996263174,grad_5_all,0.602305475504323
0.202,"(15, 17)",1,grad_5_all,0.602305475504323
0.2025,MSE-optimal,0.999999996665961,grad_5_all,0.602305475504323
0.2025,"(15, 17)",1,grad_5_all,0.602305475504323
0.203,MSE-optimal,0.999999997026395,grad_5_all,0.602305475504323
0.203,"(15, 17)",1,grad_5_all,0.602305475504323
0.2035,MSE-optimal,0.999999997348813,grad_5_all,0.602305475504323
0.2035,"(15, 17)",1,grad_5_all,0.602305475504323
0.204,MSE-optimal,0.999999997637117,grad_5_all,0.602305475504323
0.204,"(15, 17)",1,grad_5_all,0.602305475504323
0.2045,MSE-optimal,0.999999997894824,grad_5_all,0.602305475504323
0.2045,"(15, 17)",1,grad_5_all,0.602305475504323
0.205,MSE-optimal,0.999999998125094,grad_5_all,0.602305475504323
0.205,"(15, 17)",1,grad_5_all,0.602305475504323
0.2055,MSE-optimal,0.999999998330775,grad_5_all,0.602305475504323
0.2055,"(15, 17)",1,grad_5_all,0.602305475504323
0.206,MSE-optimal,0.999999998514424,grad_5_all,0.602305475504323
0.206,"(15, 17)",1,grad_5_all,0.602305475504323
0.2065,MSE-optimal,0.999999998678341,grad_5_all,0.602305475504323
0.2065,"(15, 17)",1,grad_5_all,0.602305475504323
0.207,MSE-optimal,0.999999998824593,grad_5_all,0.602305475504323
0.207,"(15, 17)",1,grad_5_all,0.602305475504323
0.2075,MSE-optimal,0.999999998955035,grad_5_all,0.602305475504323
0.2075,"(15, 17)",1,grad_5_all,0.602305475504323
0.208,MSE-optimal,0.999999999071334,grad_5_all,0.602305475504323
0.208,"(15, 17)",1,grad_5_all,0.602305475504323
0.2085,MSE-optimal,0.999999999174985,grad_5_all,0.602305475504323
0.2085,"(15, 17)",1,grad_5_all,0.602305475504323
