coef,coef_bias,se,robust_se,p_value,robust_p_value,n_cont,n_treat,poly,h_bandwidth,b_bandwidth,threshold,donut,controls,sig,robust_sig,ci_lower,ci_upper,robust_ci_lower,robust_ci_upper,gender,mean_y,outcome,bandwidth,variable,value,value_lab,pcs_depp,exagt_name,echelon_gp,income_quint,n_obs,pct,var_group,coef_lab,ci_lower_final,ci_upper_final,outcome_lab
0.0102926237644778,0.0217295075980035,0.0235449095100595,0.072624971761121,0.662003597696125,0.764786230166841,8244,7672,1,1,1,16,TRUE,FALSE,"","",-0.0358553988752388,0.0564406464041945,-0.120615437053794,0.164074452249801,,0.706382978723404,enrol_2_ontime_all_0914,"(15, 17)",Parent SES,Very High SES,Very High SES,Very High SES,,,,2115,0.243804034582133,Parent SES,0.01$^{}$,-0.0358553988752388,0.0564406464041945,"Enrollment in 2nd
Year in Bac
Year + 1"
-0.0189241216943452,0.0800255492252526,0.0232102312272855,0.0715758199977394,0.414880386975281,0.263544424040362,9601,5502,1,1,1,16,TRUE,FALSE,"","",-0.0644161748998248,0.0265679315111344,-0.0602630579703165,0.220314156420822,,0.733214762116496,enrol_2_ontime_all_0914,"(15, 17)",Parent SES,Low SES,Low SES,Low SES,,,,2249,0.259250720461095,Parent SES,-0.019$^{}$,-0.0644161748998248,0.0265679315111344,"Enrollment in 2nd
Year in Bac
Year + 1"
0.0090951628566005,0.0928126026178004,0.0288658605667667,0.089907223537684,0.752698085628967,0.301924434983446,5610,4200,1,1,1,16,TRUE,FALSE,"","",-0.0474819238542622,0.0656722495674632,-0.0834055555160602,0.269030760751661,,0.732453092425295,enrol_2_ontime_all_0914,"(15, 17)",Parent SES,High SES,High SES,High SES,,,,1439,0.165878962536023,Parent SES,0.009$^{}$,-0.0474819238542622,0.0656722495674632,"Enrollment in 2nd
Year in Bac
Year + 1"
-0.0505938406092517,0.0213891463857609,0.0652653773132452,0.190538088480718,0.438220400856381,0.910620000672212,1230,704,1,1,1,16,TRUE,FALSE,"","",-0.178513980143212,0.0773262989247089,-0.352065507036446,0.394843799807968,,0.6996699669967,enrol_2_ontime_all_0914,"(15, 17)",Parent SES,Missing,Missing,Missing,,,,303,0.0349279538904899,Parent SES,-0.051$^{}$,-0.178513980143212,0.0773262989247089,"Enrollment in 2nd
Year in Bac
Year + 1"
0.0191422555581278,0.0119163947676544,0.0300648453667504,0.0361763369892064,0.524320955889141,0.741855261256208,7806,6536,1,0.840143124508494,1.73340723413898,16,TRUE,FALSE,"","",-0.039784841360703,0.0780693524769586,-0.0589892257311901,0.0828220152664989,,0.567925262748151,enrol_3_ontime_all_0914,mse,Parent SES,Middle SES,Middle SES,Middle SES,,,,2569,0.296138328530259,Parent SES,0.019$^{}$,-0.0589892257311901,0.0828220152664989,"Enrollment in 3rd
Year in Bac
Year + 2"
0.0209070863046557,0.0257524627219983,0.0280904125245703,0.0345006672182422,0.456708087226364,0.455405432445289,7457,7288,1,0.938252555684212,1.87446354264831,16,TRUE,FALSE,"","",-0.0341501222435022,0.0759642948528135,-0.0418688450257565,0.093373770469753,,0.583451536643026,enrol_3_ontime_all_0914,mse,Parent SES,Very High SES,Very High SES,Very High SES,,,,2115,0.243804034582133,Parent SES,0.021$^{}$,-0.0418688450257565,0.093373770469753,"Enrollment in 3rd
Year in Bac
Year + 2"
-0.0133731559823009,-0.0204341770360079,0.0302417592360716,0.0364787640778916,0.658338503412281,0.575365960035961,7885,5183,1,0.894114481312537,1.80763766273927,16,TRUE,FALSE,"","",-0.0726470040850013,0.0459006921203994,-0.0919325546286754,0.0510642005566596,,0.531347265451312,enrol_3_ontime_all_0914,mse,Parent SES,Low SES,Low SES,Low SES,,,,2249,0.259250720461095,Parent SES,-0.013$^{}$,-0.0919325546286754,0.0510642005566596,"Enrollment in 3rd
Year in Bac
Year + 2"
0.0124884079250025,0.0101035776944327,0.0263781870795631,0.0327058454933404,0.635901487312323,0.757380338044268,7551,4842,1,1.18305850607758,2.23260515830702,16,TRUE,FALSE,"","",-0.0392128387509411,0.0641896546009461,-0.0539998794725146,0.07420703486138,,0.591382904794997,enrol_3_ontime_all_0914,mse,Parent SES,High SES,High SES,High SES,,,,1439,0.165878962536023,Parent SES,0.012$^{}$,-0.0539998794725146,0.07420703486138,"Enrollment in 3rd
Year in Bac
Year + 2"
-0.049865327290191,-0.0455931106048118,0.113029784985826,0.137717621309287,0.65909007696738,0.740597437809934,662,571,1,0.73164012656955,1.46585045186611,16,TRUE,FALSE,"","",-0.271403705862411,0.171673051282029,-0.315519648371015,0.224333427161391,,0.481848184818482,enrol_3_ontime_all_0914,mse,Parent SES,Missing,Missing,Missing,,,,303,0.0349279538904899,Parent SES,-0.05$^{}$,-0.315519648371015,0.224333427161391,"Enrollment in 3rd
Year in Bac
Year + 2"
0.00792544947749585,0.064696274969386,0.0237600117322775,0.0719328195257923,0.738709701742249,0.368440400973227,10549,7279,1,1,1,16,TRUE,FALSE,"","",-0.038644173517768,0.0544950724727597,-0.0762920513011668,0.205684601239939,,0.567925262748151,enrol_3_ontime_all_0914,"(15, 17)",Parent SES,Middle SES,Middle SES,Middle SES,,,,2569,0.296138328530259,Parent SES,0.008$^{}$,-0.038644173517768,0.0544950724727597,"Enrollment in 3rd
Year in Bac
Year + 2"
0.017387161422304,0.0843474639969399,0.0258070161258941,0.0798932866207604,0.500478046347925,0.29108172268116,8244,7672,1,1,1,16,TRUE,FALSE,"","",-0.0331945901844484,0.0679689130290564,-0.0722433777797505,0.24093830577363,,0.583451536643026,enrol_3_ontime_all_0914,"(15, 17)",Parent SES,Very High SES,Very High SES,Very High SES,,,,2115,0.243804034582133,Parent SES,0.017$^{}$,-0.0331945901844484,0.0679689130290564,"Enrollment in 3rd
Year in Bac
Year + 2"
-0.0178416114478814,0.0220900949348755,0.0260897742386923,0.0791457211324274,0.494067001183555,0.78016300075575,9601,5502,1,1,1,16,TRUE,FALSE,"","",-0.0689775689557183,0.0332943460599555,-0.133035518484682,0.177215708354433,,0.531347265451312,enrol_3_ontime_all_0914,"(15, 17)",Parent SES,Low SES,Low SES,Low SES,,,,2249,0.259250720461095,Parent SES,-0.018$^{}$,-0.0689775689557183,0.0332943460599555,"Enrollment in 3rd
Year in Bac
Year + 2"
0.025548751858526,0.120410523352919,0.0319675133618081,0.099135358683527,0.424168735966222,0.224515930218261,5610,4200,1,1,1,16,TRUE,FALSE,"","",-0.0371075743306179,0.0882050780476699,-0.0738947796667942,0.314715826372632,,0.591382904794997,enrol_3_ontime_all_0914,"(15, 17)",Parent SES,High SES,High SES,High SES,,,,1439,0.165878962536023,Parent SES,0.026$^{}$,-0.0371075743306179,0.0882050780476699,"Enrollment in 3rd
Year in Bac
Year + 2"
-0.0573841100327006,-0.0173501500511146,0.0716919061449173,0.212510541620503,0.423463663609675,0.934930037927781,1230,704,1,1,1,16,TRUE,FALSE,"","",-0.197900246076738,0.0831320260113372,-0.433870811627301,0.399170511525072,,0.481848184818482,enrol_3_ontime_all_0914,"(15, 17)",Parent SES,Missing,Missing,Missing,,,,303,0.0349279538904899,Parent SES,-0.057$^{}$,-0.197900246076738,0.0831320260113372,"Enrollment in 3rd
Year in Bac
Year + 2"
0.0676808572555974,0.0377179976865403,0.108355381650429,0.129788760868544,0.532220982188879,0.771349104944342,13127,8068,1,1.13077631895508,2.27000103595418,16,TRUE,FALSE,"","",-0.144695690779244,0.280057405290438,-0.216667973615805,0.292103968988886,,5.37446477228494,tot_enrol_yrs,mse,Parent SES,Middle SES,Middle SES,Middle SES,,,,2569,0.296138328530259,Parent SES,0.068$^{}$,-0.216667973615805,0.292103968988886,"Number of
Years in HE"
-0.0127583167369068,0.0126858413961752,0.15060371246034,0.18539463798209,0.932488375794699,0.945446405540869,6795,7131,1,0.894092657746873,1.79227662485878,16,TRUE,FALSE,"","",-0.307941593159174,0.28242495968536,-0.350687649048721,0.376059331841072,,5.90260047281324,tot_enrol_yrs,mse,Parent SES,Very High SES,Very High SES,Very High SES,,,,2115,0.243804034582133,Parent SES,-0.013$^{}$,-0.350687649048721,0.376059331841072,"Number of
Years in HE"
-0.0582793261703696,-0.127942043030684,0.219608962968537,0.250082734616654,0.790718496895865,0.608931780426102,5047,4332,1,0.715115016893746,1.62149135949812,16,TRUE,FALSE,"","",-0.488712893588702,0.372154241247962,-0.618104202879326,0.362220116817958,,5.17607825700311,tot_enrol_yrs,mse,Parent SES,Low SES,Low SES,Low SES,,,,2249,0.259250720461095,Parent SES,-0.058$^{}$,-0.618104202879326,0.362220116817958,"Number of
Years in HE"
0.0387135371985874,0.0585099356604992,0.190242155871263,0.235419018956127,0.838747291923454,0.80372026398512,4646,3929,1,0.895569093609509,1.76695547061332,16,TRUE,FALSE,"","",-0.334161088309088,0.411588162706262,-0.402911341493509,0.519931212814507,,5.62473940236275,tot_enrol_yrs,mse,Parent SES,High SES,High SES,High SES,,,,1439,0.165878962536023,Parent SES,0.039$^{}$,-0.402911341493509,0.519931212814507,"Number of
Years in HE"
0.172851466355654,0.142968078241086,0.530897295471828,0.656397929474328,0.744739402497954,0.827579473176643,812,611,1,0.8074188586272,1.57349538971154,16,TRUE,FALSE,"","",-0.86770723276913,1.21341016548044,-1.1435718635286,1.42950802001077,,4.74917491749175,tot_enrol_yrs,mse,Parent SES,Missing,Missing,Missing,,,,303,0.0349279538904899,Parent SES,0.173$^{}$,-1.1435718635286,1.42950802001077,"Number of
Years in HE"
0.073551907269815,0.100510752907581,0.124849105172794,0.376125798768799,0.555776466652072,0.789294830783941,10549,7279,1,1,1,16,TRUE,FALSE,"","",-0.17115233886886,0.31825615340849,-0.636695812679264,0.837717318494427,,5.37446477228494,tot_enrol_yrs,"(15, 17)",Parent SES,Middle SES,Middle SES,Middle SES,,,,2569,0.296138328530259,Parent SES,0.074$^{}$,-0.17115233886886,0.31825615340849,"Number of
Years in HE"
0.0113400808624675,-0.00119169462085189,0.130453703847443,0.396228899375394,0.930728735089153,0.997600292893348,8244,7672,1,1,1,16,TRUE,FALSE,"","",-0.24434917867852,0.267029340403455,-0.777800337396623,0.775416948154919,,5.90260047281324,tot_enrol_yrs,"(15, 17)",Parent SES,Very High SES,Very High SES,Very High SES,,,,2115,0.243804034582133,Parent SES,0.011$^{}$,-0.24434917867852,0.267029340403455,"Number of
Years in HE"
-0.0668371345783587,-0.066852934719682,0.134012216623923,0.400408910699312,0.617963183548918,0.867400219621045,9601,5502,1,1,1,16,TRUE,FALSE,"","",-0.329501079161248,0.195826810004531,-0.851654399690334,0.71794853025097,,5.17607825700311,tot_enrol_yrs,"(15, 17)",Parent SES,Low SES,Low SES,Low SES,,,,2249,0.259250720461095,Parent SES,-0.067$^{}$,-0.329501079161248,0.195826810004531,"Number of
Years in HE"
0.0434918836143172,0.243919039827285,0.16503680622691,0.508784736411762,0.792143345616546,0.631643416897551,5610,4200,1,1,1,16,TRUE,FALSE,"","",-0.279980256590425,0.36696402381906,-0.753299043539768,1.24113712319434,,5.62473940236275,tot_enrol_yrs,"(15, 17)",Parent SES,High SES,High SES,High SES,,,,1439,0.165878962536023,Parent SES,0.043$^{}$,-0.279980256590425,0.36696402381906,"Number of
Years in HE"
-0.0268075610323209,0.749919024292732,0.396448189166106,1.1764556389349,0.946088667299005,0.523838755535584,1230,704,1,1,1,16,TRUE,FALSE,"","",-0.803846011797889,0.750230889733248,-1.55593402801968,3.05577207660514,,4.74917491749175,tot_enrol_yrs,"(15, 17)",Parent SES,Missing,Missing,Missing,,,,303,0.0349279538904899,Parent SES,-0.027$^{}$,-0.803846011797889,0.750230889733248,"Number of
Years in HE"
0.0422367902937548,0.0198550556804911,0.0837472786038353,0.100155972930902,0.614025092458696,0.842856233701619,8571,6737,1,0.886119628872985,1.84313707326141,16,TRUE,FALSE,"","",-0.121907875769762,0.206381456357272,-0.176450651264076,0.216160762625058,,4.28571428571429,max_enrol_degetu,mse,Parent SES,Middle SES,Middle SES,Middle SES,,,,2569,0.296138328530259,Parent SES,0.042$^{}$,-0.176450651264076,0.216160762625058,"Highest Level of
Study Attained"
-0.109109428337964,-0.112119219494325,0.094107500993063,0.11609965809972,0.246288017570968,0.334186646980983,5642,6408,1,0.795990428397809,1.61712497880039,16,TRUE,FALSE,"","",-0.293560130284368,0.0753412736084392,-0.339674549369776,0.115436110381127,,4.57210401891253,max_enrol_degetu,mse,Parent SES,Very High SES,Very High SES,Very High SES,,,,2115,0.243804034582133,Parent SES,-0.109$^{}$,-0.339674549369776,0.115436110381127,"Highest Level of
Study Attained"
-0.158896410211089,-0.199717874631391,0.0945236822627607,0.103014825056225,0.0927585986565748,0.0525342912485997,7885,5183,1,0.891189827599563,2.29103190187009,16,TRUE,FALSE,*,*,-0.3441628274461,0.0263700070239223,-0.401626931741592,0.00219118247880981,,4.12538906180525,max_enrol_degetu,mse,Parent SES,Low SES,Low SES,Low SES,,,,2249,0.259250720461095,Parent SES,-0.159$^{*}$,-0.401626931741592,0.00219118247880981,"Highest Level of
Study Attained"
0.0476596761202721,0.0501391437195302,0.0763759761655685,0.0948424748265225,0.532618410386341,0.59704337120577,7395,4784,1,1.16050770863517,2.19308955582042,16,TRUE,FALSE,"","",-0.102037237164242,0.197356589404786,-0.135752106940454,0.236030394379514,,4.43641417651147,max_enrol_degetu,mse,Parent SES,High SES,High SES,High SES,,,,1439,0.165878962536023,Parent SES,0.048$^{}$,-0.135752106940454,0.236030394379514,"Highest Level of
Study Attained"
0.107777064594131,0.13259923732892,0.357408996521545,0.437274248915172,0.762994314487666,0.761706629372952,739,588,1,0.77849237639217,1.55102350193405,16,TRUE,FALSE,"","",-0.592744568588096,0.808298697776359,-0.724458290544818,0.989656765202658,,3.76237623762376,max_enrol_degetu,mse,Parent SES,Missing,Missing,Missing,,,,303,0.0349279538904899,Parent SES,0.108$^{}$,-0.724458290544818,0.989656765202658,"Highest Level of
Study Attained"
-0.00570740115718316,0.229421808069858,0.0716509169625296,0.215448556401535,0.936511124680266,0.286940846613603,10549,7279,1,1,1,16,TRUE,FALSE,"","",-0.146143198403741,0.134728396089375,-0.19285736247715,0.651700978616867,,4.28571428571429,max_enrol_degetu,"(15, 17)",Parent SES,Middle SES,Middle SES,Middle SES,,,,2569,0.296138328530259,Parent SES,-0.006$^{}$,-0.146143198403741,0.134728396089375,"Highest Level of
Study Attained"
-0.0689562208727175,-0.227515088326106,0.068965127283507,0.211178234543577,0.317373009881388,0.281319243603591,8244,7672,1,1,1,16,TRUE,FALSE,"","",-0.204127870348391,0.0662154286029562,-0.641424428031517,0.186394251379306,,4.57210401891253,max_enrol_degetu,"(15, 17)",Parent SES,Very High SES,Very High SES,Very High SES,,,,2115,0.243804034582133,Parent SES,-0.069$^{}$,-0.204127870348391,0.0662154286029562,"Highest Level of
Study Attained"
-0.147620241654559,-0.172108497005738,0.0810930122311606,0.249650463105694,0.0687008856855832,0.490572924733962,9601,5502,1,1,1,16,TRUE,FALSE,*,"",-0.306562545627634,0.0113220623185155,-0.661423404692899,0.317206410681423,,4.12538906180525,max_enrol_degetu,"(15, 17)",Parent SES,Low SES,Low SES,Low SES,,,,2249,0.259250720461095,Parent SES,-0.148$^{*}$,-0.306562545627634,0.0113220623185155,"Highest Level of
Study Attained"
0.0411051818527959,0.0245240910798223,0.0907844694108289,0.283185281644996,0.650708834027401,0.930988776254197,5610,4200,1,1,1,16,TRUE,FALSE,"","",-0.136832378192429,0.219042741898021,-0.53051906094437,0.579567243104014,,4.43641417651147,max_enrol_degetu,"(15, 17)",Parent SES,High SES,High SES,High SES,,,,1439,0.165878962536023,Parent SES,0.041$^{}$,-0.136832378192429,0.219042741898021,"Highest Level of
Study Attained"
0.0102551190984475,0.461586922797761,0.249154177911917,0.757224433857099,0.967168555950603,0.542141767748477,1230,704,1,1,1,16,TRUE,FALSE,"","",-0.47808706960891,0.498597307805805,-1.02257296756215,1.94574681315767,,3.76237623762376,max_enrol_degetu,"(15, 17)",Parent SES,Missing,Missing,Missing,,,,303,0.0349279538904899,Parent SES,0.01$^{}$,-0.47808706960891,0.498597307805805,"Highest Level of
Study Attained"
-0.00625142178123417,-0.00878149573203002,0.0175168439590019,0.021565047586701,0.721181193616359,0.683854006044338,9859,6990,1,1.03046189036078,1.99455942702875,16,TRUE,FALSE,"","",-0.040584435940878,0.0280815923784096,-0.051048989001964,0.033485997537904,,,grad_anytime_all,mse,Parent SES,Middle SES,Middle SES,Middle SES,,,,2569,0.296138328530259,Parent SES,-0.006$^{}$,-0.051048989001964,0.033485997537904,"Obtaining
Degree"
-0.0169457777222903,-0.0183918561515148,0.0299017075810872,0.0364362332238375,0.570907111998022,0.613721570670967,4195,5587,1,0.716646358273959,1.48428717005105,16,TRUE,FALSE,"","",-0.0755531245812213,0.0416615691366406,-0.0898068732702364,0.0530231609672067,,,grad_anytime_all,mse,Parent SES,Very High SES,Very High SES,Very High SES,,,,2115,0.243804034582133,Parent SES,-0.017$^{}$,-0.0898068732702364,0.0530231609672067,"Obtaining
Degree"
-0.049028473728582,-0.0588452918291722,0.0325818072151208,0.0375982902538353,0.132380474719311,0.117558168178818,4279,3872,1,0.735285254797222,1.63871272610951,16,TRUE,FALSE,"","",-0.112888815870219,0.0148318684130548,-0.132537940726689,0.0148473570683449,,,grad_anytime_all,mse,Parent SES,Low SES,Low SES,Low SES,,,,2249,0.259250720461095,Parent SES,-0.049$^{}$,-0.132537940726689,0.0148473570683449,"Obtaining
Degree"
-0.0074497221123857,-0.0114783845390516,0.0259042918973623,0.0318493427134721,0.773663354704208,0.718550810357892,4448,3793,1,0.927691684386462,1.8585881649316,16,TRUE,FALSE,"","",-0.0582221342312158,0.0433226900064444,-0.0739030962574569,0.0509463271793537,,,grad_anytime_all,mse,Parent SES,High SES,High SES,High SES,,,,1439,0.165878962536023,Parent SES,-0.007$^{}$,-0.0739030962574569,0.0509463271793537,"Obtaining
Degree"
-0.0513937870757815,-0.0575810847120697,0.0546584414134832,0.0673407156917525,0.347078198382327,0.39251191199983,1317,684,1,1.19871255955226,2.25226534025792,16,TRUE,FALSE,"","",-0.158524332246209,0.0557367580946457,-0.189568887467905,0.0744067180437652,,,grad_anytime_all,mse,Parent SES,Missing,Missing,Missing,,,,303,0.0349279538904899,Parent SES,-0.051$^{}$,-0.189568887467905,0.0744067180437652,"Obtaining
Degree"
-0.00547556250901371,0.0255709083294384,0.0181805348683271,0.0550933599634836,0.763279378131153,0.642549054512063,9064,6731,1,1,1,16,TRUE,FALSE,"","",-0.0411094108509347,0.0301582858329073,-0.0824120771989894,0.133553893857866,,,grad_anytime_all,"(15, 17)",Parent SES,Middle SES,Middle SES,Middle SES,,,,2569,0.296138328530259,Parent SES,-0.005$^{}$,-0.0411094108509347,0.0301582858329073,"Obtaining
Degree"
0.0011420015040482,-0.0509620274418934,0.0181888216619855,0.0561202511889479,0.949936995371296,0.363832663984465,7720,7401,1,1,1,16,TRUE,FALSE,"","",-0.0345080889534435,0.0367920919615399,-0.160957719772231,0.0590336648884445,,,grad_anytime_all,"(15, 17)",Parent SES,Very High SES,Very High SES,Very High SES,,,,2115,0.243804034582133,Parent SES,0.001$^{}$,-0.0345080889534435,0.0367920919615399,"Obtaining
Degree"
-0.0513299107178167,-0.0161660354954549,0.0207162326838199,0.0634768187727454,0.0132209005354687,0.798973193773429,7538,4813,1,1,1,16,TRUE,FALSE,**,"",-0.0919337267781036,-0.0107260946575298,-0.140580600290036,0.108248529299126,,,grad_anytime_all,"(15, 17)",Parent SES,Low SES,Low SES,Low SES,,,,2249,0.259250720461095,Parent SES,-0.051$^{**}$,-0.0919337267781036,-0.0107260946575298,"Obtaining
Degree"
-0.00940657970634495,0.0483720629306759,0.0235044533430841,0.0744665410621566,0.689006160259233,0.515962798924872,5042,3950,1,1,1,16,TRUE,FALSE,"","",-0.0554753082587899,0.0366621488461,-0.097582357551151,0.194326483412503,,,grad_anytime_all,"(15, 17)",Parent SES,High SES,High SES,High SES,,,,1439,0.165878962536023,Parent SES,-0.009$^{}$,-0.0554753082587899,0.0366621488461,"Obtaining
Degree"
-0.0523291190766,-0.122728325431665,0.0661056894346689,0.199179429465452,0.42859522348321,0.537782536903068,928,594,1,1,1,16,TRUE,FALSE,"","",-0.181896270368551,0.0772380322153511,-0.513120007183951,0.267663356320621,,,grad_anytime_all,"(15, 17)",Parent SES,Missing,Missing,Missing,,,,303,0.0349279538904899,Parent SES,-0.052$^{}$,-0.181896270368551,0.0772380322153511,"Obtaining
Degree"
-0.0299750265626733,-0.0341998249337734,0.031364407454763,0.0376826279283988,0.339222817759167,0.36410261281735,2626,1838,1,0.745214445400794,1.51504352077445,16,TRUE,FALSE,"","",-0.0914492651740087,0.0314992120486621,-0.108057775673435,0.0396581258058882,,0.923220973782772,enrol_year_bac_all_0914,mse,High-School Track,Technologique,Technologic,,Technologique,,,1068,0.123112391930836,High-School Track,-0.03$^{}$,-0.108057775673435,0.0396581258058882,"Enrollment in
Bac Year"
-0.0032457669549748,-0.00661004258190712,0.00952413478084798,0.0107083430217303,0.733258749379785,0.537050265592848,14426,16919,1,0.71691634785974,1.70757282671227,16,TRUE,FALSE,"","",-0.0219130711254368,0.0154215372154872,-0.0275983949044985,0.0143783097406843,,0.960770016042001,enrol_year_bac_all_0914,mse,High-School Track,Générale,General,,Générale,,,6857,0.790432276657061,High-School Track,-0.003$^{}$,-0.0275983949044985,0.0143783097406843,"Enrollment in
Bac Year"
5.27280952916714,5.32469300190236,3.12312990171809,3.13222054090455,0.0913518542718895,0.0891358449978161,61,525,1,0.324078755073904,0.886568071286261,16,TRUE,FALSE,*,*,-0.848525078200313,11.3941441365346,-0.814459258270547,11.4638452620753,,0.82,enrol_year_bac_all_0914,mse,High-School Track,Professionnelle,Professionnal,,Professionnelle,,,750,0.0864553314121038,High-School Track,5.273$^{*}$,-0.814459258270547,11.4638452620753,"Enrollment in
Bac Year"
-0.00848898697821543,-0.0456628314669412,0.0200945780188343,0.0616324225318213,0.672695408834312,0.458760277626934,4839,2193,1,1,1,16,TRUE,FALSE,"","",-0.0478743598951306,0.0308963859386998,-0.166462379629311,0.0751367166954287,,0.923220973782772,enrol_year_bac_all_0914,"(15, 17)",High-School Track,Technologique,Technologic,,Technologique,,,1068,0.123112391930836,High-School Track,-0.008$^{}$,-0.0478743598951306,0.0308963859386998,"Enrollment in
Bac Year"
-0.00689426733659637,0.00140590819126318,0.0058125404994497,0.0177271517943617,0.235581924003667,0.936787498040816,26639,22058,1,1,1,16,TRUE,FALSE,"","",-0.0182868467155178,0.00449831204232504,-0.0333393093256857,0.0361511257082121,,0.960770016042001,enrol_year_bac_all_0914,"(15, 17)",High-School Track,Générale,General,,Générale,,,6857,0.790432276657061,High-School Track,-0.007$^{}$,-0.0182868467155178,0.00449831204232504,"Enrollment in
Bac Year"
0.021430711994002,0.0961516739476687,0.036025381345733,0.103130700175126,0.551924927711866,0.351166868719826,3756,1106,1,1,1,16,TRUE,FALSE,"","",-0.0491790354436346,0.0920404594316387,-0.105984498395579,0.298287846290916,,0.82,enrol_year_bac_all_0914,"(15, 17)",High-School Track,Professionnelle,Professionnal,,Professionnelle,,,750,0.0864553314121038,High-School Track,0.021$^{}$,-0.0491790354436346,0.0920404594316387,"Enrollment in
Bac Year"
-0.0725609906840083,-0.0823746446479654,0.0581483987000831,0.0680674143864182,0.212082773000616,0.226205202929165,2072,1693,1,0.655619834218321,1.39605897688661,16,TRUE,FALSE,"","",-0.186531852136171,0.0414098707681546,-0.215786776845345,0.0510374875494143,,0.801498127340824,enrol_2_ontime_all_0914,mse,High-School Track,Technologique,Technologic,,Technologique,,,1068,0.123112391930836,High-School Track,-0.073$^{}$,-0.215786776845345,0.0510374875494143,"Enrollment in 2nd
Year in Bac
Year + 1"
0.0113086811438201,0.00737525042870679,0.0156374531496971,0.0187116600079433,0.469569784807361,0.693468339616895,21904,20178,1,0.880289659606321,1.84742982361287,16,TRUE,FALSE,"","",-0.0193407270295862,0.0419580893172264,-0.0292996031868621,0.0440501040442757,,0.716639929998542,enrol_2_ontime_all_0914,mse,High-School Track,Générale,General,,Générale,,,6857,0.790432276657061,High-School Track,0.011$^{}$,-0.0292996031868621,0.0440501040442757,"Enrollment in 2nd
Year in Bac
Year + 1"
0.115580871631719,0.130612439776816,0.177361952323805,0.19573526453903,0.514616232813031,0.504586080345153,660,712,1,0.487261247126329,1.09366471719376,16,TRUE,FALSE,"","",-0.232048554922938,0.463210298186376,-0.253028678719684,0.514253558273315,,0.689333333333333,enrol_2_ontime_all_0914,mse,High-School Track,Professionnelle,Professionnal,,Professionnelle,,,750,0.0864553314121038,High-School Track,0.116$^{}$,-0.253028678719684,0.514253558273315,"Enrollment in 2nd
Year in Bac
Year + 1"
-0.0396959600124414,-0.103585212181965,0.029874346742438,0.0896062622939935,0.183925803601188,0.247679454463453,4839,2193,1,1,1,16,TRUE,FALSE,"","",-0.0982496796276198,0.0188577596027371,-0.279213486278192,0.0720430619142621,,0.801498127340824,enrol_2_ontime_all_0914,"(15, 17)",High-School Track,Technologique,Technologic,,Technologique,,,1068,0.123112391930836,High-School Track,-0.04$^{}$,-0.0982496796276198,0.0188577596027371,"Enrollment in 2nd
Year in Bac
Year + 1"
0.00110561033059531,0.0770704543987937,0.0131825368656827,0.0408795810330883,0.933160337041298,0.0593887511125052,26639,22058,1,1,1,16,TRUE,FALSE,"",*,-0.0247321619261427,0.0269433825873333,-0.00305352442605945,0.157194433223647,,0.716639929998542,enrol_2_ontime_all_0914,"(15, 17)",High-School Track,Générale,General,,Générale,,,6857,0.790432276657061,High-School Track,0.001$^{}$,-0.0247321619261427,0.0269433825873333,"Enrollment in 2nd
Year in Bac
Year + 1"
-0.00219541130909007,0.0593259149235652,0.0434795559466223,0.122475813958336,0.959729562474861,0.6281099517621,3756,1106,1,1,1,16,TRUE,FALSE,"","",-0.0874153409644697,0.0830245183462896,-0.180726680434773,0.299378510281903,,0.689333333333333,enrol_2_ontime_all_0914,"(15, 17)",High-School Track,Professionnelle,Professionnal,,Professionnelle,,,750,0.0864553314121038,High-School Track,-0.002$^{}$,-0.0874153409644697,0.0830245183462896,"Enrollment in 2nd
Year in Bac
Year + 1"
0.218536149817849,0.260548498627268,0.25284789979638,0.261178393515428,0.387423740022165,0.318479057178229,615,1207,1,0.441766537468819,1.15533942132598,16,TRUE,FALSE,"","",-0.277045733783056,0.714118033418754,-0.25136115266297,0.772458149917507,,0.468164794007491,enrol_3_ontime_all_0914,mse,High-School Track,Technologique,Technologic,,Technologique,,,1068,0.123112391930836,High-School Track,0.219$^{}$,-0.25136115266297,0.772458149917507,"Enrollment in 3rd
Year in Bac
Year + 2"
-0.0000521986225434645,-0.00160401812801902,0.0167503030584984,0.020735371403246,0.997513572890721,0.938339854086569,21904,20178,1,0.887198109700215,1.76172073287759,16,TRUE,FALSE,"","",-0.0328827926172003,0.0327783953721134,-0.0422453460783812,0.0390373098223431,,0.615283651742745,enrol_3_ontime_all_0914,mse,High-School Track,Générale,General,,Générale,,,6857,0.790432276657061,High-School Track,0$^{}$,-0.0422453460783812,0.0390373098223431,"Enrollment in 3rd
Year in Bac
Year + 2"
-0.029407524079159,-0.0387129884236833,0.0886392777293836,0.104843032387045,0.740065742635658,0.711943532132764,1272,858,1,0.614612664242294,1.27387731901435,16,TRUE,FALSE,"","",-0.203140508428751,0.144325460270433,-0.244205331902292,0.166779355054926,,0.221333333333333,enrol_3_ontime_all_0914,mse,High-School Track,Professionnelle,Professionnal,,Professionnelle,,,750,0.0864553314121038,High-School Track,-0.029$^{}$,-0.244205331902292,0.166779355054926,"Enrollment in 3rd
Year in Bac
Year + 2"
