coef,coef_bias,se,robust_se,p_value,robust_p_value,n_cont,n_treat,poly,h_bandwidth,b_bandwidth,threshold,donut,controls,sig,robust_sig,ci_lower,ci_upper,robust_ci_lower,robust_ci_upper,exagt_name,mean_y,outcome,bandwidth
-0.0129592698559975,-0.0179536231067448,0.00774712712925232,0.0239429731689536,0.0943698372474015,0.45334543657668,26639,22058,1,1,1,16,TRUE,FALSE,*,"",-0.028143639029332,0.00222509931733706,-0.0648818505178937,0.0289746043044042,Générale,0.925477614116961,enrol_2_anytime_all_0914,"(15, 17)"
-0.0330896571025203,-0.0803480097311482,0.0234200140874154,0.0707952512766799,0.157691166328357,0.25640254660976,4839,2193,1,1,1,16,TRUE,FALSE,"","",-0.0789928847138546,0.0128135705088139,-0.219106702233441,0.0584106827711444,Technologique,0.892322097378277,enrol_2_anytime_all_0914,"(15, 17)"
0.00781335224078861,-0.00579352551685552,0.0411875693742097,0.116142315135443,0.849542882664345,0.960215635374647,3756,1106,1,1,1,16,TRUE,FALSE,"","",-0.0729142837326625,0.0885409882142397,-0.233432463182324,0.221845412148613,Professionnelle,0.736,enrol_2_anytime_all_0914,"(15, 17)"
-0.0000521986226940108,-0.00160401812813049,0.0167503030584592,0.0207353714031952,0.997513572883545,0.938339854082142,21904,20178,1,0.887198109701749,1.76172073288035,16,TRUE,FALSE,"","",-0.032882792617274,0.032778395371886,-0.0422453460783932,0.0390373098221322,Générale,0.615283651742745,enrol_3_ontime_all_0914,mse
0.218536149817616,0.260548498627162,0.252847899796202,0.261178393515246,0.387423740022336,0.31847905717809,615,1207,1,0.441766537468872,1.15533942132572,16,TRUE,FALSE,"","",-0.277045733782939,0.714118033418171,-0.25136115266272,0.772458149917043,Technologique,0.468164794007491,enrol_3_ontime_all_0914,mse
-0.0294075240792402,-0.0387129884237778,0.0886392777294568,0.104843032387128,0.740065742635173,0.711943532132308,1272,858,1,0.614612664242124,1.27387731901389,16,TRUE,FALSE,"","",-0.203140508428975,0.144325460270495,-0.244205331902548,0.166779355054992,Professionnelle,0.221333333333333,enrol_3_ontime_all_0914,mse
-0.00233574993646024,0.0277185908964381,0.0142951346938812,0.0441452404107404,0.870207637500092,0.530072501546993,26639,22058,1,1,1,16,TRUE,FALSE,"","",-0.0303542139364674,0.0256827140635469,-0.058806080308613,0.114243262101489,Générale,0.615283651742745,enrol_3_ontime_all_0914,"(15, 17)"
0.0621754168737829,0.290341041254164,0.0382480897391686,0.114032966857734,0.104038547589939,0.0108929312946411,4839,2193,1,1,1,16,TRUE,FALSE,"",**,-0.0127908390149875,0.137141672762553,0.0668364262130043,0.513845656295323,Technologique,0.468164794007491,enrol_3_ontime_all_0914,"(15, 17)"
0.0095261791008544,0.00691333738854616,0.0408720661110224,0.114178387195114,0.815704643778249,0.951718738263982,3756,1106,1,1,1,16,TRUE,FALSE,"","",-0.0705830704767495,0.0896354286784583,-0.216876301513878,0.23070297629097,Professionnelle,0.221333333333333,enrol_3_ontime_all_0914,"(15, 17)"
-0.0254326638784441,-0.0281913541641585,0.00978768400809866,0.011666724017266,0.00936496846720732,0.0156752657268983,24240,21085,1,0.93383948142814,1.9582205001567,16,TRUE,FALSE,***,**,-0.0446165245343175,-0.00624880322257074,-0.0510581332379999,-0.00532457509031716,Générale,0.896747848913519,enrol_3_anytime_all_0914,mse
0.248424087769381,0.263477974046536,0.12775641702627,0.141771810926454,0.0518335494898051,0.0631029837310935,1084,1418,1,0.52628364565397,1.19016036379749,16,TRUE,FALSE,*,*,-0.00197848960210734,0.49882666514087,-0.0143947753693131,0.541350723462385,Technologique,0.661985018726592,enrol_3_anytime_all_0914,mse
-0.23345061332599,-0.239818973439117,0.155321565788684,0.175912313681951,0.13283522557528,0.172792072000422,781,743,1,0.512447536278254,1.11377287511114,16,TRUE,FALSE,"","",-0.537880882271811,0.0709796556198306,-0.584607108255741,0.104969161377507,Professionnelle,0.317333333333333,enrol_3_anytime_all_0914,mse
-0.0219531214796409,-0.0568778585447167,0.00897586629771282,0.0275467261344539,0.0144533486479355,0.0389440638183975,26639,22058,1,1,1,16,TRUE,FALSE,**,**,-0.039545819423158,-0.00436042353612377,-0.110869441768246,-0.00288627532118709,Générale,0.896747848913519,enrol_3_anytime_all_0914,"(15, 17)"
0.0249970501010726,0.173633323525291,0.0360642387285887,0.109741393271847,0.488230681298469,0.113602899135837,4839,2193,1,1,1,16,TRUE,FALSE,"","",-0.0456888578069613,0.0956829580091065,-0.0414598072875283,0.388726454338111,Technologique,0.661985018726592,enrol_3_anytime_all_0914,"(15, 17)"
0.000603862735942706,-0.0309575125596657,0.0451189820638851,0.125977398284123,0.989321603723605,0.80588457084102,3756,1106,1,1,1,16,TRUE,FALSE,"","",-0.087829342109272,0.0890370675811575,-0.277873213196547,0.215958188077216,Professionnelle,0.317333333333333,enrol_3_anytime_all_0914,"(15, 17)"
