coef,coef_bias,se,robust_se,p_value,robust_p_value,n_cont,n_treat,poly,h_bandwidth,b_bandwidth,threshold,sig,robust_sig,ci_lower,ci_upper,robust_ci_lower,robust_ci_upper,outcome_var,ins_princip
8.55085980996353,12.9035523504483,20.3584857527133,24.0946192908429,0.674474839732933,0.592278802726637,1312,901,1,0.718295373130338,1.51090601422524,16,"","",-31.3517722653546,48.4534918852817,-34.3219014596037,60.1290061605004,max_ects_credits,dut
0.356135451897103,10.9887540272703,12.3652161112542,37.0523903354778,0.977022989685768,0.766792208029926,2550,1086,1,1,1,16,"","",-23.8796881261612,24.5919590299554,-61.6339310302662,83.6114390848067,max_ects_credits,dut
-11.3757161011941,-12.1322751451836,9.03980255573925,10.9668225256095,0.208245989701174,0.268609341597174,4901,4100,1,0.747691961052352,1.53193950696722,16,"","",-29.0937291104431,6.34229690805478,-33.6272472953782,9.36269700501098,max_ects_credits,licence/master
-7.27853506282804,-16.8463459353419,5.88099905939233,18.1860134215579,0.215851128311055,0.354271763909002,8364,5001,1,1,1,16,"","",-18.805293219237,4.24822309358092,-52.4909322415954,18.7982403709116,max_ects_credits,licence/master
1.15987237548393,-1.01133147202529,11.8666525906558,14.5572748393246,0.922137028994177,0.944613456191919,2758,2642,1,0.939213482559311,1.89333199915187,16,"","",-22.0987667022015,24.4185114531693,-29.5435901571015,27.5209272130509,max_ects_credits,medecine
1.28257286950895,-11.3153474623659,10.891789121225,33.3666515168085,0.906261041121155,0.734518235184638,3030,2762,1,1,1,16,"","",-20.065333808092,22.6304795471099,-76.7139844353105,54.0832895105788,max_ects_credits,medecine
8.96231076582728,9.69268311074131,24.3615853431622,29.6071937176381,0.712957487327515,0.743383555799145,683,423,1,0.742116360924586,1.49073280193224,16,"","",-38.7863965067706,56.7110180384252,-48.3374165758293,67.7227827973119,max_ects_credits,bts
-9.01056078974909,45.2731833787375,15.9726191820351,46.6397269119863,0.572668767181289,0.331697686904005,1225,494,1,1,1,16,"","",-40.3168943865379,22.2957728070397,-46.1406813687556,136.687048126231,max_ects_credits,bts
12.2966643359412,10.417667540542,18.8751610591123,23.0407944079812,0.514740977298634,0.651168042902592,980,1252,1,0.757686076104361,1.5584517079698,16,"","",-24.698651339919,49.2919800118014,-34.7422894991011,55.5776245801851,max_ects_credits,other
-4.61957589606664,54.5470272914279,12.3938946574107,39.6414401300232,0.709349433685052,0.168818465000454,1567,1623,1,1,1,16,"","",-28.9116094245916,19.6724576324583,-23.1501953634176,132.244249946273,max_ects_credits,other
-0.0162597523740988,-0.011242095270239,0.036809677250587,0.0452736914353345,0.658688262016032,0.803891401850885,9833,9595,1,1.14477042080059,2.33067351938087,16,"","",-0.0884067197852494,0.0558872150370517,-0.0999785304834946,0.0774943399430166,max_enrol_degetu,cpge
-0.0273680066012929,0.0653260403211977,0.0431640244717429,0.132868223488961,0.526050355673934,0.622959456174286,7956,8487,1,1,1,16,"","",-0.111969494565909,0.0572334813633232,-0.195095677717166,0.325747758359561,max_enrol_degetu,cpge
-0.0284752677983366,-0.0636367360903574,0.473953415012458,0.525297707024607,0.952091672479831,0.903576872274721,762,973,1,0.494655244736966,1.11208117866578,16,"","",-0.957423961222754,0.90047342562608,-1.09322024185859,0.965946769677873,max_enrol_degetu,dut
-0.0344833487425369,0.0168552529616672,0.117111786856314,0.344351625036631,0.768415479913712,0.96096089909337,3901,1593,1,1,1,16,"","",-0.264022450980913,0.195055753495839,-0.65807393211013,0.691784438033465,max_enrol_degetu,dut
