coef,coef_bias,se,robust_se,p_value,robust_p_value,n_cont,n_treat,poly,h_bandwidth,b_bandwidth,threshold,donut,controls,sig,robust_sig,ci_lower,ci_upper,robust_ci_lower,robust_ci_upper,outcome,placebo,mean_y,bandwidth
0.0384461284428141,0.0260594126079283,0.0397122631529443,0.048549801900648,0.332985797557964,0.591435952920706,34458,30946,1,0.779315489899389,1.55668372514405,15,TRUE,FALSE,"","",-0.0393899073369567,0.116282164222585,-0.0690981991173417,0.121217024333198,quality_bacyear_plus1,Grade 15,12.735,MSE-optimal
0.0622462220288078,0.0675488768765877,0.0140266069750973,0.0159749512656571,0.00000909147403267862,0.0000235333358158374,69002,79416,1,0.818234062245487,1.65024339105628,14,FALSE,FALSE,***,***,0.0347540723576172,0.0897383716999984,0.0362379723958998,0.0988597813572757,quality_bacyear_plus1,Grade 14,12.298,MSE-optimal
-0.0593628742168733,-0.0705990598320838,0.0282299862889808,0.0321393723553429,0.0354805949540817,0.0280452131869591,47845,53382,1,0.742441563008043,1.72990197099521,14,TRUE,FALSE,**,**,-0.114693647343276,-0.00403210109047089,-0.133592229648556,-0.00760589001561174,quality_bacyear_plus1,Grade 14,12.298,MSE-optimal
0.117461891235948,0.132449298930322,0.0373971135053091,0.0426959612337323,0.00168409581013024,0.00192120235996218,27851,44280,1,0.599051294842784,1.27663869755719,16,FALSE,FALSE,***,***,0.0441635487655419,0.190760233706354,0.0487652149122064,0.216133382948437,quality_bacyear_plus1,Grade 16 Not Eligible to Need-Based Grant,13.866,MSE-optimal
-0.00715574038580513,-0.034636917270781,0.0784298315146791,0.0851630257539601,0.927303892357242,0.684218725987648,20563,28639,1,0.598531402199959,1.53028367517253,16,TRUE,FALSE,"","",-0.160878210154576,0.146566729382966,-0.201556447748543,0.132282613206981,quality_bacyear_plus1,Grade 16 Not Eligible to Need-Based Grant,13.866,MSE-optimal
0.0118963396064835,0.00870430819809087,0.0177959083355751,0.0215290051940648,0.503822554001765,0.685987637925996,75651,44181,1,1.11027990568053,1.70650573871671,15,FALSE,FALSE,"","",-0.0229836407312437,0.0467763199442107,-0.0334925419822762,0.0509011583784579,quality_bacyear_plus2,Grade 15,12.84,MSE-optimal
0.0410620782578022,0.0236548238805696,0.0370509986536252,0.0437255005780505,0.267750261818982,0.588518174703277,33414,28484,1,0.843956412182769,1.78999181182948,15,TRUE,FALSE,"","",-0.0315578791033032,0.113682035618908,-0.0620471572524094,0.109356805013549,quality_bacyear_plus2,Grade 15,12.84,MSE-optimal
-0.0000608504101933249,-0.00219091816995665,0.0147124423172651,0.0179823069595283,0.996699972489838,0.903027765301862,68797,73071,1,0.953731460562274,1.61567605653486,14,FALSE,FALSE,"","",-0.028897237352033,0.0287755365316463,-0.037436239810632,0.0330544034707188,quality_bacyear_plus2,Grade 14,12.418,MSE-optimal
-0.0145660831338645,-0.0221623694030271,0.0227040798244328,0.0270885826125166,0.521157376027676,0.413274796980792,55944,54278,1,0.937457896090027,1.97493449527641,14,TRUE,FALSE,"","",-0.0590660795897528,0.0299339133220238,-0.0752559913235596,0.0309312525175055,quality_bacyear_plus2,Grade 14,12.418,MSE-optimal
-0.0549226775180465,-0.0506311041825693,0.0388562600009244,0.0473983553149603,0.157513646278512,0.285428582266212,24984,42967,1,0.570468694871282,1.05933645442664,16,FALSE,FALSE,"","",-0.131080947119858,0.0212355920837653,-0.143531880599891,0.0422696722347528,quality_bacyear_plus2,Grade 16 Not Eligible to Need-Based Grant,13.915,MSE-optimal
