coef,coef_bias,se,robust_se,p_value,robust_p_value,n_cont,n_treat,poly,h_bandwidth,b_bandwidth,threshold,donut,controls,sig,robust_sig,ci_lower,ci_upper,robust_ci_lower,robust_ci_upper
-0.0109588288931155,-0.0117043999968924,0.0385476405313279,0.0449621998734607,0.776185760201536,0.794619689069769,25029,22001,2,0.9,1.57748066900442,16,TRUE,FALSE,"","",-0.0865122043345182,0.0645945465482872,-0.0998303117488754,0.0764215117550906
-0.00126017184513128,-0.00203764148943719,0.0302838811047187,0.0388582534456429,0.966808033641443,0.958179852067467,30292,23489,2,1,1.57748066900442,16,TRUE,FALSE,"","",-0.06061657881038,0.0580962351201175,-0.0781998182428973,0.0741245352640229
-0.00950391429708386,-0.0102591172701842,0.0248153479416379,0.0354264805658573,0.70173063901792,0.77213072240949,36229,25356,2,1.1,1.57748066900442,16,TRUE,FALSE,"","",-0.0581419962626942,0.0391341676685265,-0.0796950191792646,0.0591767846388961
-0.0141194118181458,-0.0148313081720515,0.0210527492240902,0.0334611741960215,0.502431852880233,0.65759263944874,42201,27135,2,1.2,1.57748066900442,16,TRUE,FALSE,"","",-0.0553828002973625,0.0271439766610709,-0.0804152095962537,0.0507525932521507
-0.0158459777210211,-0.0165229480680873,0.0183082679340975,0.0322964533078374,0.386759267060646,0.608929196118802,47678,28624,2,1.3,1.57748066900442,16,TRUE,FALSE,"","",-0.0517301828718523,0.02003822742981,-0.0798239965514486,0.046778100415274
-0.0169369324585089,-0.0175632840627644,0.0162441532129075,0.0316960171389662,0.297111389552166,0.579499162201293,53456,30072,2,1.4,1.57748066900442,16,TRUE,FALSE,"","",-0.0487754727558077,0.0149016078387898,-0.0796874776551381,0.0445609095296093
-0.0167026557172676,-0.0172361304226403,0.0146337566692562,0.0316986823007836,0.253712434085656,0.586614129801306,59993,31163,2,1.5,1.57748066900442,16,TRUE,FALSE,"","",-0.0453848187890097,0.0119795073544746,-0.0793655477321762,0.0448932868868956
-0.0154550843483303,-0.0158653061614213,0.0133338919507437,0.0325659929980742,0.246422450462804,0.626135005206488,67443,32461,2,1.6,1.57748066900442,16,TRUE,FALSE,"","",-0.0415895125717879,0.0106793438751273,-0.0796946524376468,0.0479640401148041
-0.0167412442772443,-0.0170471729696509,0.0122835156856852,0.0344663906965588,0.172912983079559,0.620880533010524,74497,33605,2,1.7,1.57748066900442,16,TRUE,FALSE,"","",-0.0408169350211872,0.00733444646669858,-0.0846012987349061,0.0505069527956044
-0.0186883467543897,-0.0189285429842885,0.0114012486806057,0.0372951598097335,0.101182207025108,0.611780537298174,81770,34601,2,1.8,1.57748066900442,16,TRUE,FALSE,"","",-0.0410347941683769,0.00365810065959757,-0.0920270562113661,0.0541699702427892
-0.0190521554801224,-0.0192292634005566,0.0106614938136124,0.0408680787528826,0.073936487501505,0.637983286724032,89189,35592,2,1.9,1.57748066900442,16,TRUE,FALSE,*,"",-0.0399486833548028,0.00184437239455795,-0.0993306977562065,0.0608721709550932
-0.0190535567481982,-0.0196521641410756,0.00992073763469954,0.04599894262772,0.0547848507579547,0.669211244336261,104840,36248,2,2,1.57748066900442,16,TRUE,FALSE,*,"",-0.0384982025122093,0.0003910890158129,-0.109810091691407,0.0705057634092556
