coef,coef_bias,se,robust_se,p_value,robust_p_value,n_cont,n_treat,poly,h_bandwidth,b_bandwidth,threshold,donut,controls,sig,robust_sig,ci_lower,ci_upper,robust_ci_lower,robust_ci_upper,outcome
-0.0067311309687225,-0.0240391364480991,0.0732549028112114,0.0869264006092923,0.926788278892993,0.782128839143707,16335,17878,1,0.691869899810309,1.47087453861275,16,TRUE,all,"","",-0.150310740478697,0.136848478541252,-0.194414881642312,0.146336608746114,quality_bacyear_plus1
0.0205953499278024,-0.051754165527619,0.0443053952249098,0.13242976210474,0.642039089559848,0.695941644844269,31840,23780,1,1,1,16,TRUE,no_controls,"","",-0.0662432247130209,0.107433924568626,-0.311316499252909,0.207808168197671,quality_bacyear_plus1
0.0374809468942185,-0.0265590425637761,0.0439326256557415,0.13131447340537,0.393578306295929,0.83971717680967,31840,23780,1,1,1,16,TRUE,gender_only,"","",-0.0486269993910348,0.123588893179472,-0.283935410438301,0.230817325310749,quality_bacyear_plus1
0.0266175112860506,-0.0301603236322479,0.0417946640547712,0.125287103068557,0.524213521842382,0.809764637696345,31840,23780,1,1,1,16,TRUE,all,"","",-0.055300030261301,0.108535052833402,-0.275723045646619,0.215402398382123,quality_bacyear_plus1
-0.0472242924520856,-0.0633337170636636,0.086889248816905,0.10204576010009,0.586785704001338,0.534836279591839,12624,15808,1,0.646391577586704,1.39664947435445,16,TRUE,no_controls,"","",-0.217527220133219,0.123078635229048,-0.263343406859839,0.136675972732512,quality_bacyear_plus2
-0.0164965234617929,-0.0290790310301397,0.069045393029288,0.0828244215916323,0.81116539136513,0.725518974383398,15894,17534,1,0.722183760415091,1.51279395363046,16,TRUE,gender_only,"","",-0.151825493799197,0.118832446875611,-0.191414897349739,0.13325683528946,quality_bacyear_plus2
-0.0496050689452725,-0.0619475828840908,0.091473971183535,0.107526042296732,0.587621385544605,0.564536089113686,11371,15145,1,0.615899349834346,1.32745192386102,16,TRUE,all,"","",-0.228894052465001,0.129683914574456,-0.272698625785686,0.148803460017505,quality_bacyear_plus2
0.0119617091960436,-0.0761365061969386,0.0432044677994628,0.129951799186564,0.781885470696004,0.557954368471129,28290,22521,1,1,1,16,TRUE,no_controls,"","",-0.0727190476909034,0.0966424660829906,-0.330842032602604,0.178569020208726,quality_bacyear_plus2
0.0270970134286467,-0.0660806932111311,0.0426600174417225,0.128387144304394,0.525307608380283,0.606763598660495,28290,22521,1,1,1,16,TRUE,gender_only,"","",-0.0565166207571293,0.110710647614423,-0.317719496047744,0.185558109625481,quality_bacyear_plus2
0.0243834735986407,-0.020963373068475,0.0410880337202598,0.123687813499637,0.552883618034914,0.86541425429519,28290,22521,1,1,1,16,TRUE,all,"","",-0.0561490724930685,0.10491601969035,-0.263391487527763,0.221464741390813,quality_bacyear_plus2
0.0217574449068163,-0.00214583757084519,0.0769237919598441,0.0908974142109022,0.777296305244752,0.981165892705113,30242,23793,1,0.903266470091991,1.90781098822625,16,TRUE,no_controls,"","",-0.129013187334478,0.172528077148111,-0.180304769424214,0.176013094282523,tot_enrol_yrs
0.0234724004222209,0.00034832161206839,0.0773782122026812,0.0917521125152398,0.761625905483901,0.996970971443879,30242,23793,1,0.900010908844662,1.88940274078241,16,TRUE,gender_only,"","",-0.128188895495034,0.175133696339476,-0.179485818917802,0.180182462141938,tot_enrol_yrs
0.0397199169892844,0.0436729313819492,0.0505158163939995,0.0626325364985377,0.431699514460771,0.485622423781379,48902,29141,1,1.19337353603495,2.22226534592433,16,TRUE,all,"","",-0.0592910831429547,0.138730917121524,-0.0790868401551848,0.166432702919083,tot_enrol_yrs
